ComplexID	ComplexName	Organism	Synonyms	Cell.line	subunits.UniProt.IDs.	subunits.Entrez.IDs.	Protein.complex.purification.method	GO.ID	GO.description	FunCat.ID	FunCat.description	PubMed.ID	subunits.Protein.name.	subunits.Gene.name.	subunits.Gene.name.syn.	Disease.comment	Subunits.comment	Complex.comment	SWISSPROT.organism	Num.Uniprot.IDs	MyListOverlap	querysize	expected	FCEnrichment	pvalue	Comparisons
3125	TLE1 homodimer complex	Human	None	None	Q04724	7088	MI:0018- two hybrid	GO:0045892;GO:0005515;GO:0051098;GO:0051090;GO:0005634	negative regulation of transcription, DNA-templated;protein binding;regulation of binding;regulation of sequence-specific DNA binding transcription factor activity;nucleus	11.02.03.04.03;16.01;18.01.07;18.02.09;70.10	transcription repression;protein binding;regulation by binding / dissociation;regulator of transcription factor;nucleus	9874198	Transducin-like enhancer protein 1	TLE1	None	None	None	TLE1 dimer has no DNA-binding ability but can be recuited to specific DNA sites through interaction with DNA-binding proteins.	Homo sapiens (Human)	1	1	1215	0.344583096993761	2.90205761316872	0	Cal33-HSC6
3170	Daxx-Axin-p53 complex	Human	None	HEK 293T cells	O15169;P04637;Q9UER7	8312;7157;1616	MI:0007- anti tag coimmunoprecipitation	GO:2001141;GO:0006355;GO:0009314;GO:0006915;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;response to radiation;apoptotic process;nucleus	11.02.03.04;32.01.13;40.10.02;70.10	transcriptional control;electromagnetic waves stress response (e.g. UV, X-ray);apoptosis (type I programmed cell death);nucleus	17210684	Axin-1 ;Cellular tumor antigen p53;Death domain-associated protein 6	AXIN1;TP53;DAXX	AXIN;P53;BING2 DAP6	None	None	Axin enhances the interaction between DAXX and p53 in a dose-dependent manner. DAXX does not directly interact with p53, but through a bridge by Axin. DAXX-Axin-p53 complex promotes HIPK2 phosphorylation of p53 at Ser(46).	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
3172	NUMB-TP53-MDM2 complex	Human	None	None	P04637;P49757;Q00987	7157;8650;4193	MI:0019- coimmunoprecipitation	GO:0005515;GO:0007219;GO:0023052	protein binding;Notch signaling pathway;signaling	16.01;30.05.02.14;30.01	protein binding;Notch-receptor signalling pathway;cellular signalling	18172499	Cellular tumor antigen p53;Protein numb homolog;E3 ubiquitin-protein ligase Mdm2	TP53;NUMB;MDM2	P53;None;	In breast cancers, loss of NUMB expression causes increased activity of the receptor NOTCH. Thus, in these cancers, a single event-loss of NUMB expression determines activation of an oncogene (NOTCH) and attenuation of the p53 tumour suppressor pathway.	None	NUMB enters in a tricomplex with p53 and the E3 ubiquitin ligase MDM2, thereby preventing ubiquitination and degradation of p53. This results in increased p53 protein levels and activity, and in regulation of p53-dependent phenotypes.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
5146	RB1-TFAP2A complex	Human	None	None	P05549;P06400	7020;5925	MI:0019- coimmunoprecipitation	GO:0045893	positive regulation of transcription, DNA-templated	11.02.03.04.01	transcription activation	9632747	Transcription factor AP-2-alpha ;Retinoblastoma-associated protein	TFAP2A;RB1	AP2TF TFAP2;	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1215	0.689166193987521	2.90205761316872	0	Cal33-HSC6
5190	TIAM1-EFNB1-EPHA2 complex	Human	None	COS-1 cells	P29317;P98172;Q13009	1969;1947;7074	MI:0006- anti bait coimmunoprecipitation	GO:0010183;GO:0022008;GO:0048699	pollen tube guidance;neurogenesis;generation of neurons	40.01.03.03;41.05.13	guidance of longitudinal cell extension (e.g. pollen tube guidance, axonal pathfinding);neurogenesis	14988728	Ephrin type-A receptor 2 ;Ephrin-B1 ;T-lymphoma invasion and metastasis-inducing protein 1	EPHA2;EFNB1;TIAM1	ECK;EFL3 EPLG2 LERK2;	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
5331	YY1-MDM2-p53 complex	Human	None	None	P04637;P25490;Q00987	7157;7528;4193	MI:0029- cosedimentation through density gradients	GO:0016567;GO:0016579;GO:0043161;GO:0006511	protein ubiquitination;protein deubiquitination;proteasome-mediated ubiquitin-dependent protein catabolic process;ubiquitin-dependent protein catabolic process	14.07.05;14.13.01.01	modification by ubiquitination, deubiquitination;proteasomal degradation (ubiquitin/proteasomal pathway)	15210108	Cellular tumor antigen p53;Transcriptional repressor protein YY1;E3 ubiquitin-protein ligase Mdm2	TP53;YY1;MDM2	P53;INO80S;	None	None	YY1 is a potential cofactor for MDM2 in the regulation of p53 homeostasis. The physical interaction of YY1 with MDM2 appears to be important for efficient MDM2-p53 interaction in vivo, which in turn is necessary for p53 ubiquitination.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
5643	ESPL1-CDC2 complex	Human	None	None	P06493;Q14674	983;9700	MI:0019- coimmunoprecipitation	GO:0000280;GO:0007059	nuclear division;chromosome segregation	10.03.04.07;10.03.04.05	nuclear division;chromosome segregation/division	15989971	Cyclin-dependent kinase 1 ;Separin	CDK1;ESPL1	CDC2 CDC28A CDKN1 P34CDC2;ESP1 KIAA0165	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1215	0.689166193987521	2.90205761316872	0	Cal33-HSC6
5648	FARP2-NRP1-PlexinA3 complex	Human	None	HEK 293 cells	O14786;O94887;P51805	8829;9855;55558	MI:0019- coimmunoprecipitation	GO:0023052;GO:0007399	signaling;nervous system development	30.01;47.03.01	cellular signalling;nervous system	16286926	Neuropilin-1;FERM, RhoGEF and pleckstrin domain-containing protein 2 ;Plexin-A3	NRP1;FARP2;PLXNA3	NRP VEGF165R;KIAA0793 PLEKHC3;PLXN4 SEX	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
5759	PLXNA3-RANBPM complex	Human	None	HEK 293T cells	P51805;Q96S59	55558;10048	MI:0007- anti tag coimmunoprecipitation	GO:0000301;GO:0023052;GO:0010183	retrograde transport, vesicle recycling within Golgi;signaling;pollen tube guidance	20.09.07.07;30.01;40.01.03.03	retrograde transport;cellular signalling;guidance of longitudinal cell extension (e.g. pollen tube guidance, axonal pathfinding)	16672672	Plexin-A3 ;Ran-binding protein 9	PLXNA3;RANBP9	PLXN4 SEX;RANBPM	None	None	RanBPM has the potential to link Plexin-A receptors to retrograde transport and microtubule function in axonal guidance.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1215	0.689166193987521	2.90205761316872	0	Cal33-HSC6
5849	HSP90-CDC37-LRRK2 complex	Human	None	HEK 293 cells	P08238;Q16543;Q5S007	3326;11140;120892	MI:0676- tandem affinity purification	GO:0035556	intracellular signal transduction	30.01	cellular signalling	16321986	Heat shock protein HSP 90-beta;Hsp90 co-chaperone Cdc37;Leucine-rich repeat serine/threonine-protein kinase 2	HSP90AB1;CDC37;LRRK2	HSP90B HSPC2 HSPCB;CDC37A;PARK8	None	None	HSP90 and CDC37 do not serve as substrate for LRRK2 kinase but associates as chaperones participating in maintenance of proper folding of the kinase.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
5924	RAF1-CNK1 complex, RAS stimulated	Human	None	HEK 293T cells	P04049;Q969H4	5894;10256	MI:0007- anti tag coimmunoprecipitation	GO:0023052	signaling	30.01	cellular signalling	15845549	RAF proto-oncogene serine/threonine-protein kinase;Connector enhancer of kinase suppressor of ras 1	RAF1;CNKSR1	RAF;CNK1	None	None	The authors described that the interaction between the wild-type proteins of Raf and CNK was detectable but weak. Further they showed that coexpression of activated RasV12 enhanced the association between the two proteins, indicating that Raf-1 preactivated by RasV12 undergoes a conformational change that improves its binding to CNK1.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1215	0.689166193987521	2.90205761316872	0	Cal33-HSC6
5926	CNK1 homodimer complex	Human	None	HEK 293T cells	Q969H4	10256	MI:0007- anti tag coimmunoprecipitation	GO:0023052	signaling	30.01	cellular signalling	15845549	Connector enhancer of kinase suppressor of ras 1	CNKSR1	CNK1	None	None	The authors showed that coexpression of activators of the MAP kinase pathway such as RasV12 or the constitutively active MEK mutant MEK-Glu-217/Glu-221  strongly induced dimerization of the CNK proteins.	Homo sapiens (Human)	1	1	1215	0.344583096993761	2.90205761316872	0	Cal33-HSC6
5928	CNK1-SRC-RAF1 complex	Human	None	HEK 293T cells	P04049;P12931;Q969H4	5894;6714;10256	MI:0007- anti tag coimmunoprecipitation	GO:0023052	signaling	30.01	cellular signalling	15845549	RAF proto-oncogene serine/threonine-protein kinase;Proto-oncogene tyrosine-protein kinase Src;Connector enhancer of kinase suppressor of ras 1	RAF1;SRC;CNKSR1	RAF;SRC1;CNK1	None	None	The results indicated that CNK1 regulates the Src-dependent activation of Raf-1 only under optimized conditions. Too low or too high amounts of CNK1 prevented the formation of the trimeric complex and promoted dimerization between CNK1 and Src or Raf-1, thereby preventing activation of Raf-1 by Src. The authors describe that CNK1 acts as a scaffold protein that assembles and coordinates two kinases of a single signaling pathway.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6072	TRA2B1-SRp30c-SRp55 complex	Human	None	None	P62995;Q13242;Q13247	None;None;None	MI:0019-coimmunoprecipitation	GO:0043484;GO:0048024	regulation of RNA splicing;regulation of mRNA splicing, via spliceosome	11.04.03.01.10	regulation of splicing	15695522	Transformer-2 protein homolog beta;Serine/arginine-rich splicing factor 9;Serine/arginine-rich splicing factor 6	TRA2B;SRSF9;SRSF6	SFRS10;SFRS9 SRP30C;SFRS6 SRP55	None	TRA2B1 variant was used.	SRp30c is also known as SRSF9, and SRp55 as SRSF6. To confirm that the three factors can act as a complex, co-immunoprecipitations of the three proteins were done. It could be shown that htra2beta1 (a variant of TRA2B) interacts with SRp55 and that SRp30c interacts with both SRp55 and htra2beta1.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6127	DAXX-MDM2-USP7 complex	Human	None	HCT116 cells	Q00987;Q93009;Q9UER7	4193;7874;1616	MI:0019- coimmunoprecipitation	GO:0042769;GO:0061136;GO:0005654	DNA damage response, detection of DNA damage;regulation of proteasomal protein catabolic process;nucleoplasm	None	None	16845383	E3 ubiquitin-protein ligase Mdm2 ;Ubiquitin carboxyl-terminal hydrolase 7 ;Death domain-associated protein 6	MDM2;USP7;DAXX	;HAUSP;BING2 DAP6	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6147	BAFL-BAF-LAP2beta complex	Human	None	None	O75531;P42167;Q9H503	8815;7112;140836	MI:0096-pull down;MI:0019-coimmunoprecipitation	None	None	None	None	16337940	Barrier-to-autointegration factor;Lamina-associated polypeptide 2, isoforms beta/gamma;Barrier-to-autointegration factor-like protein	BANF1;TMPO;BANF2	BAF, BCRG1;LAP2;BAFL, C20orf179	None	None	BAF-L forms ternary complexes in vitro with BAF and LAP2beta through heterodimerization with BAF.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6185	SAPCD2-Galphai-LGN complex	Human	SAPCD2-GNAI1-GPSM2 complex	HEK-293T cells	P63096;P81274;Q86UD0	2770;29899;89958	MI:0019- coimmunoprecipitation;MI:0096- pull down	GO:0000132;GO:0008356	establishment of mitotic spindle orientation;asymmetric cell division	None	None	26766442	Guanine nucleotide-binding protein G;G-protein-signaling modulator 2 ;Suppressor APC domain-containing protein 2	GNAI1;GPSM2;SAPCD2	;LGN;C9orf140	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6187	STIP-USP7-Mdm2 complex	Human	TFIP11-USP7-MDM2 complex	O2-OS cells	Q00987;Q93009;Q9UBB9	4193;7874;None	MI:0019- coimmunoprecipitation	GO:0050821	protein stabilization	14.01	protein folding and stabilization	26460617	E3 ubiquitin-protein ligase Mdm2 ;Ubiquitin carboxyl-terminal hydrolase 7 ;Tuftelin-interacting protein 11	MDM2;USP7;TFIP11	;HAUSP;STIP	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6188	STIP-USP7-p53 complex	Human	TFIP11-USP7-TP53 complex	U2-OS cells	P04637;Q93009;Q9UBB9	7157;7874;None	MI:0019- coimmunoprecipitation	GO:0050821;GO:0005654	protein stabilization;nucleoplasm	14.01	protein folding and stabilization	26460617	Cellular tumor antigen p53;Ubiquitin carboxyl-terminal hydrolase 7 ;Tuftelin-interacting protein 11	TP53;USP7;TFIP11	P53;HAUSP;STIP	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6235	c-Fos-c-Jun-SAF-1 complex	Human	None	HTB-94 cells	P01100;P05412;P56270	2353;3725;4150	MI:0019- coimmunoprecipitation	GO:0006355;GO:0003677	regulation of transcription, DNA-templated;DNA binding	11.02.03.04;16.03.01	transcriptional control;DNA binding	19028685	Proto-oncogene c-Fos ;Transcription factor AP-1 ;Myc-associated zinc finger protein	FOS;JUN;MAZ	G0S7;;ZNF801	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6246	BBS4 centriolar satellite complex	Human	BBS4-PCM1-CEP131 complex; BBS4-PCM1-AZI1 complex	HEK293T cells	Q15154;Q96RK4;Q9UPN4	5108;585;22994	MI:0029- cosedimentation through density gradients	GO:0005929;GO:0042073	cilium;intraciliary transport	None	None	24550735	Pericentriolar material 1 protein ;Bardet-Biedl syndrome 4 protein;Centrosomal protein of 131 kDa	PCM1;BBS4;CEP131	;None;AZI1 KIAA1118	Bardet-Biedl syndrome (BBS) is a well-known ciliopathy with mutations reported in 18 different genes. Most of the proteinproducts of the BBS genes localize at or near the primary cilium and the centrosome. Near the centrosome, BBS proteinsinteract with centriolar satellite proteins, and the BBSome (a complex of seven BBS proteins) is believed to play a role intransporting ciliary membrane proteins.	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6287	SLC2A1-DMTN-ADD2 complex	Human	None	human erythrocyte ghosts	P11166;P35612;Q08495	6513;119;2039	MI:0019- coimmunoprecipitation	GO:0003779;GO:0044425;GO:0030507	actin binding;membrane part;spectrin binding	None	None	18347014	Solute carrier family 2, facilitated glucose transporter member 1 ;Beta-adducin ;Dematin	SLC2A1;ADD2;DMTN	GLUT1;ADDB;DMT EPB49	None	None	The authors proposed model predicts a major role of GLUT1 interactions with dematin and adducin in stabilizing the vertical linkage of the junctional complex.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6300	CDKN1A-TP53-CDK1-PCNA complex	Human	None	None	P04637;P06493;P38936	7157;983;1026	MI:0045- experimental	None	None	None	None	7624128	Cellular tumor antigen p53;Cyclin-dependent kinase 1 ;Cyclin-dependent kinase inhibitor 1	TP53;CDK1;CDKN1A	P53;CDC2 CDC28A CDKN1 P34CDC2;CAP20 CDKN1 CIP1 MDA6 PIC1 SDI1 WAF1	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	1215	1.03374929098128	2.90205761316872	0	Cal33-HSC6
6428	SPG3A oligomer complex	Human	Atlastin-1 oligomer complex; ATL1 oligomer complex	None	Q8WXF7	51062	MI:0019-coimmunoprecipitation;MI:0397-two hybrid array;MI:0091-chromatography technologies;MI:0030-cross-linking studies	GO:0098796	membrane protein complex	None	None	14506257	Atlastin-1	ATL1	GBP3,SPG3A	None	None	Yeast two-hybrid analyses and co-immunoprecipitation studies demonstrated that atlastin-1 can self-associate, and gel-exclusion chromatography and chemical cross-linking studies indicated that atlastin-1 exists as an oligomer in vivo, most likely a tetramer. Membrane fractionation and protease protection assays revealed that atlastin-1 is an integral membrane protein with two predicted transmembrane domains; both the N-terminal GTP-binding and C-terminal domains are exposed to the cytoplasm. Together, these findings indicate that the SPG3A protein atlastin-1 is a multimeric integral membrane GTPase that may be involved in Golgi membrane dynamics or vesicle trafficking.	Homo sapiens (Human)	1	1	1215	0.344583096993761	2.90205761316872	0	Cal33-HSC6
6429	SPG3A-SPG4-SPG31 complex	Human	REEP1-ATL1-SPAST complex	None	Q8WXF7;Q9H902;Q9UBP0	51062;65055;6683	MI:0019-coimmunoprecipitation	GO:0008017;GO:0007029	microtubule binding;endoplasmic reticulum organization	42.07	endoplasmic reticulum	20200447	Atlastin-1;Receptor expression-enhancing protein 1;Spastin	ATL1;REEP1;SPAST	GBP3,SPG3A;C2orf23,SPG31;ADPSP,FSP2,KIAA1083,SPG4	Hereditary spastic paraplegias (HSPs; SPG1\u201345) are inherited neurological disorders characterized by lower extremity spastic weakness. More than half of HSP cases result from autosomal dominant mutations in atlastin-1 (also known as SPG3A), receptor expression enhancing protein 1 (REEP1; SPG31), or spastin (SPG4). The atlastin-1 GTPase interacts with spastin, a microtubule-severing ATPase, as well as with the DP1/Yop1p and reticulon families of ER-shaping proteins, and SPG3A caused by atlastin-1 mutations has been linked pathogenically to abnormal ER morphology. Defects in tubular ER shaping and network interactions with the microtubule cytoskeleton seem to be the predominant pathogenic mechanism of HSP.	None	REEP1 interacts with the HSP proteins atlastin-1 and spastin through intramembrane hairpin domains. REEP proteins were required for ER network formation in vitro, and REEP1 also bound microtubules and promoted ER alignment along the microtubule cytoskeleton (PMID:20200447).	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6434	MIS18 complex	Human	MIS18A-OIP5-MIS18BP1 complex	HeLa cells	O43482;Q6P0N0;Q9NYP9	11339;55320;54069	MI:0019-coimmunoprecipitation	GO:0034508;GO:1903097	centromere complex assembly;regulation of CENP-A containing nucleosome assembly	None	None	17199038	Protein Mis18-beta;Mis18-binding protein 1;Protein Mis18-alpha	OIP5;MIS18BP1;MIS18A	MIS18B;C14orf106,KIAA1903,KNL2,M18BP1;C21orf45,C21orf46,FASP1	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6483	CAPZalpha-CAPZbeta complex	Human	CAPZalpha-CAPZbeta heterodimer complex	HeLa cells	P47756;P52907	832;829	None	GO:0051693	actin filament capping	None	None	20498093	F-actin-capping protein subunit beta;F-actin-capping protein subunit alpha-1	CAPZB;CAPZA1	CAPB, CAPPB, CAPZ;CAPPA1, CAPZ, CAZ1	None	Since the authors did not specify F-actin-capping protein, we used isoform CAPZA1.	CAPZalpha-CAPZbeta complex is weakly associated with the WASH complex.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1215	0.689166193987521	2.90205761316872	0	Cal33-HSC6
6490	CUL4B-DDB1-WDR26 complex	Human	None	HEK293 cells	Q13620;Q16531;Q9H7D7	8450;1642;80232	MI:0019-coimmunoprecipitation	None	None	None	None	17041588	Cullin-4B;DNA damage-binding protein 1;WD repeat-containing protein 26	CUL4B;DDB1;WDR26	KIAA0695;XAP1;CDW2,MIP2,PRO0852	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
6524	DZIP1-GLI3 complex	Human	None	HEK293 cells	P10071;Q86YF9	2737;22873	MI:0019-coimmunoprecipitation	GO:0060271;GO:0007224	cilium assembly;smoothened signaling pathway	30.05.02.16	hedgehog-dependent signalling pathway	23955340	Transcriptional activator GLI3;Zinc finger protein DZIP1	GLI3;DZIP1	None;DZIP, DZIP2, KIAA0996	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1215	0.689166193987521	2.90205761316872	0	Cal33-HSC6
6579	USF1-USF2 complex	Human	None	None	P22415;Q15853	7391;7392	MI:0019-coimmunoprecipitation	GO:0006357;GO:0000981	regulation of transcription from RNA polymerase II promoter;RNA polymerase II transcription factor activity, sequence-specific DNA binding	None	None	14573800	Upstream stimulatory factor 1;Upstream stimulatory factor 2	USF1;USF2	BHLHB11 USF;BHLHB12	Varicella-zoster virus infection.	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1215	0.689166193987521	2.90205761316872	0	Cal33-HSC6
6652	WWTR1 homodimer	Human	TAZ homodimer	HEK 293T cells	Q9GZV5	25937	MI:0019-coimmunoprecipitation	GO:0006351	transcription, DNA-templated	11	TRANSCRIPTION	16332960	WW domain-containing transcription regulator protein 1	WWTR1	TAZ	None	None	None	Homo sapiens (Human)	1	1	1215	0.344583096993761	2.90205761316872	0	Cal33-HSC6
6798	S1PR1-c-Met-ITGB4 complex, HGF- or S1P-induced	Human	c-Met signaling complex, HGF- or S1P-induced	Human lung microvascular EC (endothelial cells), (HLMVEC), Human pulmonary artery EC (HPAEC)	P08581;P16144;P21453	4233;3691;1901	MI:0019-coimmunoprecipitation	GO:0061028;GO:0045121	establishment of endothelial barrier;membrane raft	None	None	23212923	Hepatocyte growth factor receptor;Integrin beta-4;Sphingosine 1-phosphate receptor 1	MET;ITGB4;S1PR1	None;None;CHEDG1, EDG1, S1P1	None	None	The c-Met-S1PR1-ITGB4 complex is dynamically regulated within the lipid rafts in response to HGF.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	1215	1.03374929098128	1.93470507544582	0.0408487185047026	Cal33-HSC6
